user_id,employee_name,department,tool,license_type,monthly_cost_inr,logins_last_30d,active_days_last_30d,last_login_date,assigned_date,truly_unused
u-01236,Employee 1236,Marketing,Zoom,Standard,1200.0,2,1,2026-04-01,2024-04-28,0
u-01236,Employee 1236,Marketing,Jira,Premium,2400.0,41,26,2026-05-21,2025-08-28,0
u-01236,Employee 1236,Marketing,Salesforce,Standard,12000.0,110,16,2026-05-20,2024-09-03,0
u-01236,Employee 1236,Marketing,Slack,Standard,700.0,68,28,2026-05-19,2024-04-23,0
u-01237,Employee 1237,Design,Figma,Enterprise,3120.0,43,14,2026-05-21,2025-01-04,0
u-01237,Employee 1237,Design,Jira,Premium,2400.0,55,12,2026-05-20,2024-02-18,0
u-01237,Employee 1237,Design,HubSpot,Premium,7200.0,70,14,2026-05-20,2025-05-28,0
u-01237,Employee 1237,Design,Notion,Standard,900.0,99,18,2026-05-21,2025-07-12,0
u-01238,Employee 1238,Design,Salesforce,Standard,12000.0,1,1,2026-04-23,2023-12-31,1
u-01238,Employee 1238,Design,HubSpot,Standard,4500.0,99,15,2026-05-20,2024-07-12,0
u-01239,Employee 1239,Finance,Notion,Standard,900.0,20,20,2026-05-22,2026-01-06,0
u-01240,Employee 1240,Sales,Notion,Standard,900.0,118,18,2026-05-21,2024-02-09,0
u-01240,Employee 1240,Sales,Figma,Premium,2080.0,60,17,2026-05-21,2026-02-08,0
u-01241,Employee 1241,Finance,Salesforce,Enterprise,28800.0,42,26,2026-05-22,2024-04-24,0
u-01242,Employee 1242,Sales,Jira,Standard,1500.0,70,10,2026-05-21,2025-04-27,0
u-01242,Employee 1242,Sales,Slack,Standard,700.0,1,1,2026-04-17,2024-01-15,0
u-01243,Employee 1243,Operations,GitHub,Standard,1800.0,103,27,2026-05-20,2025-07-27,0
u-01243,Employee 1243,Operations,Slack,Enterprise,1680.0,24,20,2026-05-20,2026-03-08,0
u-01244,Employee 1244,Engineering,Figma,Enterprise,3120.0,100,13,2026-05-19,2025-05-20,0
u-01244,Employee 1244,Engineering,GitHub,Standard,1800.0,118,18,2026-05-22,2025-01-26,0
u-01245,Employee 1245,HR,Zoom,Enterprise,2880.0,0,0,,2024-07-14,1
u-01245,Employee 1245,HR,Salesforce,Standard,12000.0,0,0,,2024-01-12,1
u-01246,Employee 1246,Sales,GitHub,Standard,1800.0,2,1,2026-05-03,2025-06-08,1
u-01247,Employee 1247,HR,HubSpot,Standard,4500.0,66,23,2026-05-20,2025-06-20,0
u-01247,Employee 1247,HR,Notion,Enterprise,2160.0,96,24,2026-05-19,2025-08-15,0
u-01247,Employee 1247,HR,GitHub,Standard,1800.0,32,17,2026-05-19,2025-06-04,0
u-01248,Employee 1248,Operations,Figma,Standard,1300.0,1,0,2026-04-23,2025-05-05,1
u-01248,Employee 1248,Operations,Notion,Premium,1440.0,29,15,2026-05-21,2025-02-23,0
u-01248,Employee 1248,Operations,Slack,Premium,1120.0,61,12,2026-05-21,2024-11-25,0
u-01249,Employee 1249,Operations,HubSpot,Standard,4500.0,74,20,2026-05-21,2024-01-13,0
u-01249,Employee 1249,Operations,Zoom,Standard,1200.0,70,28,2026-05-20,2025-07-16,0
u-01250,Employee 1250,Finance,Zoom,Standard,1200.0,65,12,2026-05-20,2025-02-14,0
u-01251,Employee 1251,Design,Salesforce,Standard,12000.0,1,1,2026-05-05,2025-03-22,1
u-01252,Employee 1252,Finance,Jira,Standard,1500.0,0,0,,2025-12-06,1
u-01253,Employee 1253,Marketing,Jira,Premium,2400.0,80,21,2026-05-20,2024-12-08,0
u-01253,Employee 1253,Marketing,Notion,Standard,900.0,98,23,2026-05-21,2026-03-26,0
u-01253,Employee 1253,Marketing,Salesforce,Premium,19200.0,110,12,2026-05-19,2024-02-08,0
u-01254,Employee 1254,Marketing,Slack,Premium,1120.0,29,15,2026-05-21,2025-03-05,0
u-01254,Employee 1254,Marketing,Zoom,Enterprise,2880.0,110,27,2026-05-19,2026-03-26,0
u-01254,Employee 1254,Marketing,Notion,Standard,900.0,46,25,2026-05-21,2024-02-16,0
u-01255,Employee 1255,Sales,Figma,Enterprise,3120.0,64,28,2026-05-19,2026-03-26,0
u-01255,Employee 1255,Sales,Notion,Standard,900.0,91,13,2026-05-20,2025-05-18,0
u-01255,Employee 1255,Sales,Zoom,Standard,1200.0,92,25,2026-05-22,2023-12-24,0
u-01256,Employee 1256,Sales,Salesforce,Enterprise,28800.0,0,0,,2024-12-03,0
u-01256,Employee 1256,Sales,Notion,Premium,1440.0,18,17,2026-05-22,2024-12-30,0
u-01257,Employee 1257,Engineering,Salesforce,Premium,19200.0,17,13,2026-05-22,2024-06-23,0
u-01257,Employee 1257,Engineering,HubSpot,Standard,4500.0,5,3,2026-05-19,2026-02-01,1
u-01258,Employee 1258,Engineering,Figma,Premium,2080.0,0,1,,2025-04-29,0
u-01258,Employee 1258,Engineering,Jira,Standard,1500.0,2,0,2026-04-08,2024-01-06,0
u-01258,Employee 1258,Engineering,HubSpot,Premium,7200.0,70,14,2026-05-20,2024-08-20,0
u-01258,Employee 1258,Engineering,Salesforce,Standard,12000.0,92,23,2026-05-22,2023-12-08,0
u-01259,Employee 1259,HR,HubSpot,Premium,7200.0,29,23,2026-05-21,2025-10-19,0
u-01259,Employee 1259,HR,Notion,Premium,1440.0,54,21,2026-05-21,2023-12-22,0
u-01259,Employee 1259,HR,Slack,Standard,700.0,23,13,2026-05-21,2024-06-19,0
u-01260,Employee 1260,Finance,Salesforce,Premium,19200.0,1,1,2026-05-08,2024-01-12,1
u-01260,Employee 1260,Finance,Zoom,Enterprise,2880.0,53,20,2026-05-21,2025-03-29,0
u-01260,Employee 1260,Finance,Jira,Enterprise,3600.0,0,1,,2024-12-03,0
u-01261,Employee 1261,Engineering,GitHub,Premium,2880.0,37,25,2026-05-21,2024-01-11,0
u-01261,Employee 1261,Engineering,HubSpot,Premium,7200.0,3,1,2026-03-30,2025-11-17,0
u-01262,Employee 1262,Marketing,Figma,Enterprise,3120.0,60,10,2026-05-19,2025-08-19,0
u-01263,Employee 1263,Engineering,Slack,Enterprise,1680.0,83,22,2026-05-22,2025-08-25,0
u-01263,Employee 1263,Engineering,Zoom,Premium,1920.0,2,0,2026-04-19,2025-06-15,0
u-01263,Employee 1263,Engineering,Salesforce,Standard,12000.0,1,1,2026-04-23,2025-03-30,1
u-01264,Employee 1264,Engineering,HubSpot,Enterprise,10800.0,2,0,2026-05-05,2025-05-12,1
u-01264,Employee 1264,Engineering,Slack,Enterprise,1680.0,37,12,2026-05-22,2026-01-12,0
u-01265,Employee 1265,Finance,GitHub,Standard,1800.0,78,21,2026-05-21,2025-05-11,0
u-01266,Employee 1266,Finance,Notion,Standard,900.0,86,20,2026-05-21,2024-01-16,0
u-01266,Employee 1266,Finance,HubSpot,Premium,7200.0,2,0,2026-04-29,2024-02-13,1
u-01267,Employee 1267,Design,GitHub,Premium,2880.0,3,4,2026-05-09,2024-09-09,1
u-01267,Employee 1267,Design,Slack,Standard,700.0,45,19,2026-05-22,2026-04-17,0
u-01267,Employee 1267,Design,Salesforce,Enterprise,28800.0,91,15,2026-05-21,2024-09-30,0
u-01268,Employee 1268,Legal,Jira,Standard,1500.0,25,27,2026-05-22,2025-04-11,0
u-01268,Employee 1268,Legal,Notion,Standard,900.0,31,16,2026-05-20,2024-05-15,0
u-01269,Employee 1269,Legal,Notion,Standard,900.0,66,18,2026-05-22,2025-04-28,0
u-01269,Employee 1269,Legal,Slack,Standard,700.0,53,11,2026-05-19,2024-11-03,0
u-01269,Employee 1269,Legal,Salesforce,Premium,19200.0,1,0,2026-04-30,2025-07-18,1
u-01270,Employee 1270,Sales,Slack,Standard,700.0,102,13,2026-05-21,2025-03-05,0
u-01270,Employee 1270,Sales,Salesforce,Standard,12000.0,111,19,2026-05-20,2026-03-12,0
u-01271,Employee 1271,Legal,Zoom,Standard,1200.0,106,10,2026-05-20,2025-10-30,0
u-01271,Employee 1271,Legal,Salesforce,Standard,12000.0,36,28,2026-05-20,2024-01-28,0
u-01272,Employee 1272,Engineering,Slack,Premium,1120.0,47,12,2026-05-20,2024-12-14,0
u-01272,Employee 1272,Engineering,Zoom,Standard,1200.0,64,20,2026-05-21,2024-10-31,0
u-01273,Employee 1273,Finance,HubSpot,Enterprise,10800.0,74,28,2026-05-21,2025-07-19,0
u-01273,Employee 1273,Finance,Zoom,Standard,1200.0,107,27,2026-05-21,2025-04-17,0
u-01274,Employee 1274,HR,HubSpot,Standard,4500.0,83,15,2026-05-22,2026-04-10,0
u-01274,Employee 1274,HR,Salesforce,Premium,19200.0,21,24,2026-05-19,2025-08-27,0
u-01274,Employee 1274,HR,Figma,Enterprise,3120.0,2,0,2026-03-24,2025-03-29,0
u-01275,Employee 1275,Marketing,Salesforce,Enterprise,28800.0,90,14,2026-05-22,2024-05-11,0
u-01275,Employee 1275,Marketing,Figma,Standard,1300.0,47,14,2026-05-22,2024-01-30,0
u-01275,Employee 1275,Marketing,Zoom,Standard,1200.0,89,10,2026-05-20,2025-07-15,0
u-01276,Employee 1276,Operations,Notion,Enterprise,2160.0,60,13,2026-05-19,2025-03-22,0
u-01276,Employee 1276,Operations,Jira,Standard,1500.0,102,16,2026-05-20,2024-06-28,0
u-01277,Employee 1277,Engineering,Slack,Premium,1120.0,45,18,2026-05-22,2026-03-28,0
u-01277,Employee 1277,Engineering,Figma,Premium,2080.0,2,1,2026-04-27,2025-05-25,0
u-01278,Employee 1278,Sales,Salesforce,Standard,12000.0,72,28,2026-05-20,2025-10-06,0
u-01278,Employee 1278,Sales,Figma,Premium,2080.0,38,25,2026-05-22,2024-08-13,0
u-01279,Employee 1279,Marketing,Zoom,Standard,1200.0,24,25,2026-05-22,2025-11-19,0
u-01279,Employee 1279,Marketing,HubSpot,Enterprise,10800.0,76,21,2026-05-20,2024-05-11,0
u-01280,Employee 1280,Operations,HubSpot,Standard,4500.0,0,0,,2024-04-16,1
u-01280,Employee 1280,Operations,GitHub,Standard,1800.0,4,3,2026-05-20,2024-12-11,1
u-01280,Employee 1280,Operations,Zoom,Premium,1920.0,103,16,2026-05-20,2026-02-03,0
u-01280,Employee 1280,Operations,Salesforce,Standard,12000.0,105,18,2026-05-22,2025-07-14,0
u-01281,Employee 1281,Operations,Notion,Premium,1440.0,67,23,2026-05-22,2025-06-07,0
u-01281,Employee 1281,Operations,Slack,Standard,700.0,2,0,2026-04-29,2024-08-09,1
u-01281,Employee 1281,Operations,Salesforce,Standard,12000.0,88,29,2026-05-21,2024-01-30,0
u-01281,Employee 1281,Operations,Jira,Enterprise,3600.0,46,13,2026-05-22,2024-01-31,0
u-01282,Employee 1282,Design,HubSpot,Standard,4500.0,1,0,2026-04-30,2024-03-31,1
u-01283,Employee 1283,HR,Figma,Premium,2080.0,0,0,,2025-06-08,1
u-01284,Employee 1284,Legal,Figma,Premium,2080.0,2,1,2026-05-11,2025-06-28,1
u-01284,Employee 1284,Legal,Notion,Standard,900.0,21,13,2026-05-21,2024-04-29,0
u-01285,Employee 1285,Marketing,Slack,Premium,1120.0,26,21,2026-05-19,2024-12-03,0
u-01285,Employee 1285,Marketing,HubSpot,Standard,4500.0,66,15,2026-05-20,2025-08-11,0
u-01285,Employee 1285,Marketing,Notion,Premium,1440.0,2,0,2026-04-24,2024-12-18,0
u-01286,Employee 1286,Sales,Zoom,Standard,1200.0,67,11,2026-05-22,2024-09-01,0
u-01286,Employee 1286,Sales,Salesforce,Standard,12000.0,3,1,2026-03-29,2024-11-18,0
u-01287,Employee 1287,Design,HubSpot,Premium,7200.0,44,28,2026-05-21,2026-02-19,0
u-01287,Employee 1287,Design,Figma,Standard,1300.0,36,11,2026-05-21,2024-10-18,0
u-01287,Employee 1287,Design,GitHub,Standard,1800.0,0,0,,2025-01-10,1
u-01288,Employee 1288,Legal,Zoom,Premium,1920.0,95,20,2026-05-22,2024-04-22,0
u-01289,Employee 1289,Design,Notion,Enterprise,2160.0,16,23,2026-05-21,2024-04-10,0
u-01289,Employee 1289,Design,GitHub,Enterprise,4320.0,17,12,2026-05-19,2024-04-20,0
u-01290,Employee 1290,Sales,Zoom,Standard,1200.0,72,14,2026-05-20,2024-01-02,0
u-01291,Employee 1291,Legal,HubSpot,Premium,7200.0,0,0,,2023-12-08,1
u-01291,Employee 1291,Legal,Salesforce,Enterprise,28800.0,1,0,2026-05-10,2024-10-16,1
u-01291,Employee 1291,Legal,Jira,Premium,2400.0,31,11,2026-05-21,2025-03-27,0
u-01292,Employee 1292,Legal,Salesforce,Premium,19200.0,1,0,2026-05-12,2025-06-02,1
u-01292,Employee 1292,Legal,HubSpot,Standard,4500.0,1,0,2026-05-01,2024-02-22,0
u-01293,Employee 1293,HR,Notion,Standard,900.0,53,15,2026-05-22,2024-03-12,0
u-01294,Employee 1294,Sales,Jira,Premium,2400.0,103,20,2026-05-21,2024-07-28,0
u-01295,Employee 1295,Operations,Slack,Standard,700.0,80,19,2026-05-19,2025-09-05,0
u-01295,Employee 1295,Operations,Jira,Standard,1500.0,105,22,2026-05-22,2025-02-21,0
u-01296,Employee 1296,Finance,HubSpot,Standard,4500.0,101,28,2026-05-19,2024-01-16,0
u-01296,Employee 1296,Finance,Zoom,Standard,1200.0,53,20,2026-05-22,2024-04-13,0
u-01296,Employee 1296,Finance,Notion,Standard,900.0,74,10,2026-05-19,2024-02-06,0
u-01297,Employee 1297,Design,Zoom,Premium,1920.0,27,29,2026-05-21,2026-01-13,0
u-01297,Employee 1297,Design,Figma,Standard,1300.0,24,24,2026-05-20,2024-01-29,0
u-01298,Employee 1298,Sales,Salesforce,Standard,12000.0,77,17,2026-05-21,2025-07-18,0
u-01298,Employee 1298,Sales,Notion,Standard,900.0,0,0,,2024-01-10,1
u-01299,Employee 1299,Marketing,HubSpot,Standard,4500.0,97,23,2026-05-21,2025-05-30,0
u-01299,Employee 1299,Marketing,Figma,Premium,2080.0,74,24,2026-05-19,2025-09-26,0
u-01300,Employee 1300,Legal,Zoom,Premium,1920.0,116,24,2026-05-21,2025-10-22,0
u-01301,Employee 1301,Engineering,HubSpot,Premium,7200.0,0,0,,2025-02-17,1
u-01301,Employee 1301,Engineering,Zoom,Standard,1200.0,61,15,2026-05-21,2025-10-04,0
u-01302,Employee 1302,Finance,Notion,Standard,900.0,1,0,2026-04-28,2024-11-19,1
u-01302,Employee 1302,Finance,Zoom,Standard,1200.0,0,1,,2024-07-26,0
u-01303,Employee 1303,Sales,Jira,Standard,1500.0,2,0,2026-04-23,2025-02-13,1
u-01304,Employee 1304,Design,Figma,Enterprise,3120.0,56,25,2026-05-21,2025-09-17,0
u-01304,Employee 1304,Design,HubSpot,Premium,7200.0,6,3,2026-05-08,2024-05-25,1
u-01305,Employee 1305,Finance,Slack,Premium,1120.0,42,10,2026-05-20,2025-04-27,0
u-01305,Employee 1305,Finance,Jira,Standard,1500.0,57,23,2026-05-20,2025-08-27,0
u-01306,Employee 1306,Legal,HubSpot,Standard,4500.0,40,22,2026-05-19,2024-05-17,0
u-01306,Employee 1306,Legal,Salesforce,Premium,19200.0,4,2,2026-05-15,2025-05-15,1
u-01306,Employee 1306,Legal,Jira,Standard,1500.0,6,2,2026-05-19,2025-06-16,1
u-01306,Employee 1306,Legal,Notion,Enterprise,2160.0,2,1,2026-05-03,2025-02-07,1
u-01307,Employee 1307,Operations,Slack,Standard,700.0,101,21,2026-05-19,2025-12-18,0
u-01307,Employee 1307,Operations,Jira,Premium,2400.0,99,12,2026-05-21,2025-03-03,0
u-01308,Employee 1308,Sales,Slack,Enterprise,1680.0,2,0,2026-04-27,2024-05-29,0
u-01308,Employee 1308,Sales,Jira,Standard,1500.0,2,0,2026-05-05,2025-09-13,1
u-01309,Employee 1309,Design,Salesforce,Premium,19200.0,37,28,2026-05-21,2025-10-23,0
u-01310,Employee 1310,Sales,Slack,Standard,700.0,1,1,2026-03-27,2024-11-21,0
u-01311,Employee 1311,HR,Jira,Standard,1500.0,29,11,2026-05-21,2025-12-28,0
u-01311,Employee 1311,HR,Notion,Standard,900.0,31,16,2026-05-21,2026-02-09,0
u-01311,Employee 1311,HR,Figma,Premium,2080.0,1,0,2026-04-07,2025-02-13,0
u-01311,Employee 1311,HR,HubSpot,Enterprise,10800.0,97,27,2026-05-21,2025-05-22,0
u-01312,Employee 1312,Operations,Notion,Standard,900.0,76,11,2026-05-22,2024-01-01,0
u-01312,Employee 1312,Operations,Figma,Standard,1300.0,21,11,2026-05-19,2024-02-19,0
u-01312,Employee 1312,Operations,Salesforce,Standard,12000.0,58,16,2026-05-19,2024-07-14,0
u-01312,Employee 1312,Operations,Slack,Standard,700.0,54,15,2026-05-22,2024-11-20,0
u-01313,Employee 1313,Legal,Notion,Premium,1440.0,89,17,2026-05-20,2024-06-05,0
u-01313,Employee 1313,Legal,GitHub,Standard,1800.0,4,2,2026-05-19,2024-12-08,1
u-01313,Employee 1313,Legal,Figma,Standard,1300.0,109,19,2026-05-19,2025-12-06,0
u-01313,Employee 1313,Legal,HubSpot,Standard,4500.0,95,21,2026-05-19,2024-09-12,0
u-01314,Employee 1314,Legal,Notion,Premium,1440.0,118,24,2026-05-19,2026-01-21,0
u-01314,Employee 1314,Legal,HubSpot,Standard,4500.0,119,29,2026-05-19,2024-06-29,0
u-01315,Employee 1315,Legal,Slack,Enterprise,1680.0,91,14,2026-05-22,2025-04-09,0
u-01315,Employee 1315,Legal,Salesforce,Standard,12000.0,38,16,2026-05-21,2025-05-31,0
u-01315,Employee 1315,Legal,Notion,Standard,900.0,23,13,2026-05-20,2024-02-04,0
u-01316,Employee 1316,Finance,Salesforce,Premium,19200.0,68,12,2026-05-22,2025-12-08,0
u-01317,Employee 1317,Operations,Notion,Enterprise,2160.0,15,21,2026-05-22,2025-10-04,0
u-01318,Employee 1318,HR,Notion,Standard,900.0,25,13,2026-05-21,2024-11-17,0
u-01318,Employee 1318,HR,HubSpot,Premium,7200.0,40,26,2026-05-19,2025-03-20,0
u-01319,Employee 1319,Engineering,Salesforce,Standard,12000.0,7,2,2026-05-12,2024-11-07,1
u-01319,Employee 1319,Engineering,Slack,Premium,1120.0,109,16,2026-05-22,2025-01-30,0
u-01320,Employee 1320,Legal,Zoom,Standard,1200.0,0,0,,2024-10-16,1
u-01320,Employee 1320,Legal,Figma,Premium,2080.0,88,18,2026-05-19,2024-08-30,0
u-01321,Employee 1321,Design,Slack,Standard,700.0,69,13,2026-05-20,2024-11-28,0
u-01321,Employee 1321,Design,Zoom,Standard,1200.0,38,13,2026-05-21,2024-12-01,0
u-01322,Employee 1322,Finance,Jira,Premium,2400.0,33,29,2026-05-19,2026-01-22,0
u-01322,Employee 1322,Finance,Salesforce,Premium,19200.0,101,12,2026-05-21,2023-12-16,0
u-01323,Employee 1323,Design,Jira,Standard,1500.0,1,0,2026-05-07,2025-11-29,1
u-01324,Employee 1324,Legal,Jira,Premium,2400.0,1,1,2026-04-24,2024-02-04,1
u-01324,Employee 1324,Legal,Notion,Standard,900.0,65,20,2026-05-20,2024-12-12,0
u-01325,Employee 1325,Operations,Slack,Standard,700.0,57,21,2026-05-21,2025-10-30,0
u-01325,Employee 1325,Operations,Figma,Standard,1300.0,87,29,2026-05-21,2025-07-08,0
u-01325,Employee 1325,Operations,Jira,Premium,2400.0,115,13,2026-05-21,2023-12-08,0
u-01325,Employee 1325,Operations,Salesforce,Standard,12000.0,0,0,,2024-08-16,1
u-01326,Employee 1326,Engineering,HubSpot,Premium,7200.0,74,20,2026-05-19,2024-08-06,0
u-01326,Employee 1326,Engineering,Jira,Enterprise,3600.0,2,1,2026-05-10,2024-02-12,1
u-01326,Employee 1326,Engineering,Notion,Premium,1440.0,53,28,2026-05-22,2024-07-17,0
u-01327,Employee 1327,Marketing,HubSpot,Standard,4500.0,24,15,2026-05-22,2024-10-10,0
u-01327,Employee 1327,Marketing,Salesforce,Standard,12000.0,82,29,2026-05-19,2024-02-04,0
u-01328,Employee 1328,Sales,Figma,Premium,2080.0,111,21,2026-05-20,2025-07-17,0
u-01328,Employee 1328,Sales,HubSpot,Enterprise,10800.0,2,0,2026-04-29,2025-04-13,1
u-01329,Employee 1329,Legal,Zoom,Standard,1200.0,1,1,2026-04-29,2025-11-22,0
u-01330,Employee 1330,Marketing,Zoom,Standard,1200.0,74,10,2026-05-21,2024-08-25,0
u-01330,Employee 1330,Marketing,Salesforce,Standard,12000.0,77,29,2026-05-19,2024-01-31,0
u-01330,Employee 1330,Marketing,Jira,Premium,2400.0,2,1,2026-04-29,2024-06-07,1
u-01330,Employee 1330,Marketing,GitHub,Standard,1800.0,1,1,2026-03-29,2025-10-01,0
u-01331,Employee 1331,Operations,Figma,Premium,2080.0,0,0,,2025-01-27,1
u-01331,Employee 1331,Operations,Jira,Enterprise,3600.0,5,2,2026-05-16,2025-02-02,1
u-01331,Employee 1331,Operations,GitHub,Standard,1800.0,33,19,2026-05-21,2025-11-15,0
u-01331,Employee 1331,Operations,Slack,Standard,700.0,2,1,2026-04-29,2026-04-16,1
u-01332,Employee 1332,HR,Figma,Standard,1300.0,2,0,2026-04-25,2026-03-07,1
u-01332,Employee 1332,HR,Zoom,Premium,1920.0,0,0,,2025-06-14,0
u-01332,Employee 1332,HR,HubSpot,Enterprise,10800.0,36,15,2026-05-19,2024-07-07,0
u-01333,Employee 1333,Legal,Zoom,Standard,1200.0,2,1,2026-04-22,2024-08-23,0
u-01333,Employee 1333,Legal,Slack,Premium,1120.0,95,21,2026-05-19,2024-05-16,0
u-01334,Employee 1334,Design,GitHub,Enterprise,4320.0,63,23,2026-05-20,2024-11-01,0
u-01334,Employee 1334,Design,Figma,Standard,1300.0,87,10,2026-05-19,2025-06-02,0
u-01334,Employee 1334,Design,Notion,Standard,900.0,119,17,2026-05-19,2025-09-11,0
u-01334,Employee 1334,Design,HubSpot,Standard,4500.0,5,4,2026-05-13,2024-10-02,1
u-01335,Employee 1335,Operations,Jira,Standard,1500.0,88,13,2026-05-22,2024-03-20,0
u-01335,Employee 1335,Operations,Slack,Standard,700.0,2,1,2026-04-05,2026-03-29,0
u-01336,Employee 1336,Finance,GitHub,Standard,1800.0,4,4,2026-05-13,2026-03-27,1
u-01336,Employee 1336,Finance,Notion,Premium,1440.0,2,0,2026-05-02,2025-10-21,0
u-01336,Employee 1336,Finance,Zoom,Standard,1200.0,51,15,2026-05-19,2024-04-08,0
u-01337,Employee 1337,Marketing,Zoom,Premium,1920.0,26,26,2026-05-19,2024-01-05,0
u-01337,Employee 1337,Marketing,GitHub,Enterprise,4320.0,21,29,2026-05-19,2023-12-07,0
u-01338,Employee 1338,Operations,Slack,Premium,1120.0,0,0,,2025-10-27,1
u-01339,Employee 1339,Operations,HubSpot,Premium,7200.0,3,3,2026-05-16,2024-03-13,1
u-01339,Employee 1339,Operations,GitHub,Premium,2880.0,44,22,2026-05-20,2025-03-15,0
u-01339,Employee 1339,Operations,Figma,Standard,1300.0,45,10,2026-05-22,2025-07-26,0
u-01340,Employee 1340,Design,GitHub,Standard,1800.0,1,0,2026-05-06,2024-01-03,1
u-01340,Employee 1340,Design,Figma,Standard,1300.0,59,22,2026-05-22,2025-05-07,0
u-01341,Employee 1341,Design,Salesforce,Enterprise,28800.0,74,17,2026-05-19,2025-02-26,0
u-01342,Employee 1342,Engineering,Salesforce,Enterprise,28800.0,69,17,2026-05-19,2025-03-30,0
u-01342,Employee 1342,Engineering,Jira,Enterprise,3600.0,110,20,2026-05-22,2025-02-06,0
u-01343,Employee 1343,Marketing,Salesforce,Premium,19200.0,114,13,2026-05-22,2025-04-10,0
u-01343,Employee 1343,Marketing,Notion,Standard,900.0,59,19,2026-05-20,2025-10-18,0
u-01344,Employee 1344,Sales,Jira,Standard,1500.0,24,21,2026-05-20,2024-05-18,0
u-01344,Employee 1344,Sales,Zoom,Standard,1200.0,83,25,2026-05-22,2025-02-24,0
u-01345,Employee 1345,Marketing,GitHub,Enterprise,4320.0,102,29,2026-05-22,2024-02-25,0
u-01345,Employee 1345,Marketing,Notion,Premium,1440.0,83,21,2026-05-19,2024-06-25,0
u-01346,Employee 1346,HR,Zoom,Premium,1920.0,113,21,2026-05-22,2026-02-25,0
u-01347,Employee 1347,Sales,GitHub,Standard,1800.0,52,22,2026-05-22,2025-12-31,0
u-01347,Employee 1347,Sales,Slack,Enterprise,1680.0,27,19,2026-05-22,2024-07-29,0
u-01348,Employee 1348,Sales,Notion,Standard,900.0,0,0,,2025-05-14,1
u-01348,Employee 1348,Sales,Figma,Premium,2080.0,24,23,2026-05-22,2024-03-19,0
u-01349,Employee 1349,Legal,Slack,Enterprise,1680.0,82,10,2026-05-19,2025-11-14,0
u-01350,Employee 1350,Finance,Figma,Enterprise,3120.0,39,27,2026-05-22,2024-08-05,0
u-01350,Employee 1350,Finance,Slack,Standard,700.0,52,25,2026-05-22,2026-02-26,0
u-01350,Employee 1350,Finance,GitHub,Premium,2880.0,5,2,2026-05-09,2024-03-25,1
u-01350,Employee 1350,Finance,Zoom,Standard,1200.0,59,10,2026-05-21,2025-11-23,0
u-01351,Employee 1351,Sales,Figma,Premium,2080.0,1,1,2026-05-09,2026-03-08,1
u-01351,Employee 1351,Sales,Jira,Enterprise,3600.0,3,1,2026-03-30,2023-12-25,0
u-01351,Employee 1351,Sales,HubSpot,Standard,4500.0,79,20,2026-05-19,2024-06-23,0
u-01351,Employee 1351,Sales,Zoom,Premium,1920.0,118,11,2026-05-19,2024-09-03,0
u-01352,Employee 1352,Sales,Salesforce,Premium,19200.0,0,0,,2025-02-06,1
u-01352,Employee 1352,Sales,Notion,Standard,900.0,31,12,2026-05-22,2024-10-22,0
u-01353,Employee 1353,HR,Jira,Standard,1500.0,2,1,2026-04-29,2025-01-09,1
u-01354,Employee 1354,Legal,Jira,Standard,1500.0,1,1,2026-04-29,2024-07-08,1
u-01355,Employee 1355,Operations,Jira,Standard,1500.0,1,0,2026-04-24,2024-07-04,0
u-01355,Employee 1355,Operations,Figma,Standard,1300.0,0,0,,2025-06-29,1
u-01356,Employee 1356,Finance,GitHub,Standard,1800.0,7,4,2026-05-18,2026-04-03,1
u-01356,Employee 1356,Finance,Jira,Premium,2400.0,23,19,2026-05-22,2025-09-26,0
u-01357,Employee 1357,Marketing,Slack,Standard,700.0,84,12,2026-05-21,2026-01-11,0
u-01357,Employee 1357,Marketing,HubSpot,Standard,4500.0,3,0,2026-04-26,2025-08-29,0
u-01358,Employee 1358,Marketing,Slack,Standard,700.0,116,24,2026-05-20,2024-01-26,0
u-01358,Employee 1358,Marketing,Jira,Standard,1500.0,15,16,2026-05-22,2025-07-25,0
u-01359,Employee 1359,Sales,Figma,Standard,1300.0,1,0,2026-04-23,2025-11-20,1
u-01359,Employee 1359,Sales,Zoom,Standard,1200.0,74,20,2026-05-22,2025-05-18,0
u-01360,Employee 1360,HR,Zoom,Premium,1920.0,44,13,2026-05-20,2024-08-29,0
u-01361,Employee 1361,Marketing,GitHub,Enterprise,4320.0,54,14,2026-05-20,2025-09-19,0
u-01361,Employee 1361,Marketing,Salesforce,Premium,19200.0,34,29,2026-05-21,2024-04-23,0
u-01361,Employee 1361,Marketing,Zoom,Enterprise,2880.0,42,13,2026-05-19,2025-10-30,0
u-01362,Employee 1362,Legal,Zoom,Standard,1200.0,1,0,2026-05-10,2025-09-06,1
u-01363,Employee 1363,Sales,Zoom,Enterprise,2880.0,86,26,2026-05-20,2025-03-09,0
u-01363,Employee 1363,Sales,HubSpot,Enterprise,10800.0,119,20,2026-05-20,2024-01-21,0
u-01364,Employee 1364,Sales,GitHub,Premium,2880.0,0,0,,2026-01-12,1
u-01365,Employee 1365,Legal,Notion,Standard,900.0,53,12,2026-05-21,2024-07-01,0
u-01366,Employee 1366,Engineering,Notion,Premium,1440.0,59,17,2026-05-21,2024-09-15,0
