date,instance_id,instance_type,region,environment,cpu_utilization_avg,cpu_utilization_max,hours_running,cost_compute_inr,cost_storage_inr,cost_transfer_inr,cost_other_inr,cost_inr,day_of_week,month,is_weekend,utilization_band,is_idle_candidate,daily_waste_inr
2025-07-10,i-prod-0016,db.r5.xlarge,eu-west-1,prod,57.35,73.5,24,2160.0,1000.0,3.81,12.87,3176.68,3,7,0,normal,False,0.0
2026-02-09,i-prod-0113,p3.8xlarge,eu-west-1,prod,52.2,70.77,24,22800.0,500.0,31.34,5.56,23336.9,0,2,0,normal,False,0.0
2025-08-25,i-prod-0128,c5.4xlarge,ap-southeast-1,prod,46.39,64.15,24,1440.0,200.0,281.13,21.09,1942.22,0,8,0,normal,False,0.0
2025-07-09,i-dev-0130,t3.large,ap-southeast-1,dev,16.99,41.88,10,80.0,50.0,2.39,5.98,138.37,2,7,0,low,False,0.0
2025-09-02,i-prod-0056,m5.xlarge,us-west-2,prod,35.31,55.69,24,432.0,100.0,117.36,19.91,669.27,1,9,0,normal,False,0.0
2025-07-17,i-test-0049,t3.medium,eu-west-1,test,38.27,50.45,14,56.0,25.0,2.96,24.73,108.69,3,7,0,normal,False,0.0
2025-12-30,i-prod-0123,p3.2xlarge,eu-west-1,prod,54.67,63.9,24,7299.29,250.0,64.94,23.33,7637.56,1,12,0,normal,False,0.0
2025-11-18,i-prod-0045,m5.2xlarge,us-east-1,prod,62.11,84.42,24,864.0,200.0,229.05,6.15,1299.2,1,11,0,normal,False,0.0
2026-04-06,i-test-0065,db.m5.large,ap-southeast-1,test,40.26,59.01,10,400.0,500.0,6.56,14.51,921.07,0,4,0,normal,False,0.0
2026-01-30,i-prod-0111,m5.4xlarge,us-west-2,prod,46.31,54.76,24,2225.64,400.0,27.19,24.96,2677.79,4,1,0,normal,False,0.0
2026-02-26,i-prod-0048,m5.xlarge,us-west-2,prod,58.94,69.88,24,502.92,100.0,213.68,19.13,835.73,3,2,0,normal,False,0.0
2025-12-26,i-test-0088,t3.medium,ap-south-1,test,0.1,22.02,24,96.0,25.0,2.95,11.07,135.02,4,12,0,idle,True,135.02
2025-11-22,i-dev-0032,t3.medium,ap-south-1,dev,6.59,19.66,24,89.46,25.0,10.0,8.58,133.04,5,11,1,low,False,0.0
2025-10-10,i-test-0025,t3.large,ap-south-1,test,6.28,30.92,24,192.0,50.0,3.93,8.21,254.14,4,10,0,low,False,0.0
2025-05-24,i-test-0118,t3.medium,us-east-1,test,54.78,64.77,0,0.0,25.0,9.0,22.12,56.12,5,5,1,normal,False,0.0
2026-04-21,i-test-0142,m5.2xlarge,us-west-2,test,7.1,14.53,12,432.0,200.0,1.11,13.42,646.53,1,4,0,low,False,0.0
2026-01-25,i-prod-0008,db.m5.large,ap-southeast-1,prod,39.07,59.28,24,844.74,500.0,37.2,11.84,1393.78,6,1,1,normal,False,0.0
2026-02-18,i-dev-0067,t3.medium,ap-south-1,dev,0.1,6.08,24,96.0,25.0,1.89,11.04,133.93,2,2,0,idle,True,133.93
2026-05-16,i-test-0025,t3.large,ap-south-1,test,4.31,19.02,24,165.42,50.0,2.01,5.28,222.71,5,5,1,idle,True,222.71
2025-12-02,i-prod-0108,m5.2xlarge,ap-southeast-1,prod,42.64,61.9,24,864.0,200.0,53.24,6.38,1123.62,1,12,0,normal,False,0.0
2026-04-10,i-stag-0068,t3.medium,us-west-2,staging,59.13,72.42,10,40.0,25.0,0.94,6.8,72.74,4,4,0,normal,False,0.0
2026-02-10,i-prod-0048,m5.xlarge,us-west-2,prod,57.47,64.18,24,432.0,100.0,52.51,7.66,592.17,1,2,0,normal,False,0.0
2026-05-13,i-prod-0113,p3.8xlarge,eu-west-1,prod,46.8,52.16,24,22800.0,500.0,49.98,11.85,23361.83,2,5,0,normal,False,0.0
2026-04-19,i-prod-0001,r5.2xlarge,us-east-1,prod,0.1,15.14,24,1060.74,300.0,6.94,5.32,1373.0,6,4,1,idle,True,1373.0
2026-01-27,i-prod-0077,m5.xlarge,ap-south-1,prod,57.19,77.83,24,432.0,100.0,13.25,19.92,565.17,1,1,0,normal,False,0.0
2025-08-10,i-dev-0144,m5.2xlarge,eu-west-1,dev,10.52,17.09,0,0.0,200.0,5.77,7.44,213.21,6,8,1,low,False,0.0
2026-01-30,i-dev-0007,t3.medium,ap-southeast-1,dev,47.37,61.56,12,61.82,25.0,9.56,5.34,101.72,4,1,0,normal,False,0.0
2025-06-17,i-prod-0099,m5.xlarge,ap-southeast-1,prod,43.08,48.7,24,432.0,100.0,286.98,18.44,837.42,1,6,0,normal,False,0.0
2026-02-20,i-prod-0089,c5.4xlarge,eu-west-1,prod,53.88,67.09,24,1440.0,200.0,437.89,12.75,2090.64,4,2,0,normal,False,0.0
2026-01-07,i-dev-0110,t3.large,us-east-1,dev,11.62,29.2,14,112.0,50.0,50.72,6.51,219.23,2,1,0,low,False,0.0
2026-01-17,i-prod-0077,m5.xlarge,ap-south-1,prod,58.28,72.97,24,380.78,100.0,15.86,20.62,517.26,5,1,1,normal,False,0.0
2025-07-23,i-test-0065,db.m5.large,ap-southeast-1,test,40.36,61.08,12,480.0,500.0,11.53,16.39,1007.92,2,7,0,normal,False,0.0
2025-10-16,i-prod-0002,c5.4xlarge,us-west-2,prod,17.71,31.92,24,1324.8,200.0,107.36,13.4,1645.56,3,10,0,low,False,0.0
2025-09-11,i-dev-0086,m5.2xlarge,eu-west-1,dev,0.1,23.74,24,864.0,200.0,14.68,6.76,1085.44,3,9,0,idle,True,1085.44
2026-05-19,i-dev-0050,t3.large,ap-southeast-1,dev,5.93,26.44,24,192.0,50.0,18.02,7.8,267.82,1,5,0,low,False,0.0
2026-05-19,i-dev-0149,c5.2xlarge,ap-southeast-1,dev,38.75,56.28,14,420.0,100.0,11.72,24.24,555.96,1,5,0,normal,False,0.0
2025-11-09,i-stag-0013,m5.2xlarge,ap-south-1,staging,58.11,75.63,4,118.61,200.0,27.06,19.74,365.41,6,11,1,normal,False,0.0
2026-01-07,i-stag-0076,c5.2xlarge,eu-west-1,staging,41.45,64.17,12,360.0,100.0,7.87,22.34,490.21,2,1,0,normal,False,0.0
2026-02-17,i-prod-0109,c5.2xlarge,us-east-1,prod,38.46,51.29,24,720.0,100.0,380.69,16.92,1217.61,1,2,0,normal,False,0.0
2025-12-15,i-dev-0061,m5.2xlarge,eu-west-1,dev,18.7,37.03,12,432.0,200.0,6.08,14.25,652.33,0,12,0,low,False,0.0
2025-10-10,i-stag-0029,m5.xlarge,eu-west-1,staging,53.45,59.85,10,180.0,100.0,8.75,20.14,308.89,4,10,0,normal,False,0.0
2025-12-12,i-test-0148,t3.medium,eu-west-1,test,15.26,34.52,10,40.0,25.0,1.92,5.43,72.35,4,12,0,low,False,0.0
2025-12-22,i-prod-0111,m5.4xlarge,us-west-2,prod,41.6,49.09,24,1728.0,400.0,59.9,16.26,2204.16,0,12,0,normal,False,0.0
2025-07-22,i-prod-0005,m5.4xlarge,ap-southeast-1,prod,56.24,68.35,24,1728.0,400.0,90.53,17.68,2236.21,1,7,0,normal,False,0.0
2026-01-24,i-dev-0095,t3.large,eu-west-1,dev,0.1,21.63,24,165.78,50.0,2.52,16.29,234.59,5,1,1,idle,True,234.59
2025-10-01,i-stag-0138,t3.medium,ap-south-1,staging,59.52,70.41,10,40.0,25.0,25.83,21.13,111.96,2,10,0,normal,False,0.0
2025-12-10,i-dev-0085,t3.medium,us-east-1,dev,44.59,50.7,14,56.0,25.0,3.72,12.74,97.46,2,12,0,normal,False,0.0
2026-03-10,i-stag-0013,m5.2xlarge,ap-south-1,staging,59.45,73.05,14,504.0,200.0,15.44,22.16,741.6,1,3,0,normal,False,0.0
2025-11-26,i-prod-0018,m5.2xlarge,ap-southeast-1,prod,62.44,76.57,24,864.0,200.0,56.51,11.29,1131.8,2,11,0,normal,False,0.0
2026-04-16,i-test-0073,t3.medium,ap-south-1,test,5.57,19.52,24,96.0,25.0,12.63,23.96,157.59,3,4,0,low,False,0.0
2025-09-22,i-test-0124,m5.xlarge,eu-west-1,test,56.37,72.32,14,252.0,100.0,6.63,13.94,372.57,0,9,0,normal,False,0.0
2026-05-15,i-test-0118,t3.medium,us-east-1,test,51.03,75.2,14,56.0,25.0,1.78,6.72,89.5,4,5,0,normal,False,0.0
2026-01-05,i-test-0124,m5.xlarge,eu-west-1,test,55.85,76.47,10,180.0,100.0,6.96,20.53,307.49,0,1,0,normal,False,0.0
2025-08-14,i-test-0142,m5.2xlarge,us-west-2,test,10.73,32.8,12,432.0,200.0,0.7,6.12,638.82,3,8,0,low,False,0.0
2025-12-28,i-prod-0108,m5.2xlarge,ap-southeast-1,prod,39.51,55.8,24,738.85,200.0,1.81,10.86,951.52,6,12,1,normal,False,0.0
2025-07-21,i-prod-0002,c5.4xlarge,us-west-2,prod,15.0,28.73,24,1440.0,200.0,18.24,8.51,1666.75,0,7,0,low,False,0.0
2025-09-08,i-prod-0079,db.r5.xlarge,us-west-2,prod,5.02,15.53,24,2160.0,1000.0,59.21,20.13,3239.34,0,9,0,low,False,0.0
2025-08-05,i-prod-0004,m5.4xlarge,ap-southeast-1,prod,63.69,85.64,24,1728.0,400.0,3.5,12.0,2143.5,1,8,0,normal,False,0.0
2026-04-19,i-test-0091,m5.xlarge,us-east-1,test,2.99,22.09,24,397.78,100.0,29.85,18.81,546.44,6,4,1,idle,True,546.44
2025-06-13,i-test-0049,t3.medium,eu-west-1,test,41.5,57.29,10,40.0,25.0,1.38,14.94,81.32,4,6,0,normal,False,0.0
2025-12-11,i-dev-0061,m5.2xlarge,eu-west-1,dev,19.96,31.03,10,360.0,200.0,17.08,7.31,584.39,3,12,0,low,False,0.0
2025-11-19,i-prod-0115,c5.4xlarge,ap-south-1,prod,4.92,12.66,24,1440.0,200.0,165.95,12.86,1818.81,2,11,0,idle,True,1818.81
2026-04-08,i-prod-0150,p3.2xlarge,ap-southeast-1,prod,61.34,74.85,24,6000.0,250.0,39.64,9.01,6298.65,2,4,0,normal,False,0.0
2026-03-03,i-prod-0028,c5.2xlarge,eu-west-1,prod,52.04,76.96,24,720.0,100.0,151.98,21.5,993.48,1,3,0,normal,False,0.0
2025-11-25,i-prod-0128,c5.4xlarge,ap-southeast-1,prod,53.27,62.01,24,1440.0,200.0,25.96,24.76,1690.72,1,11,0,normal,False,0.0
2025-12-22,i-prod-0120,p3.2xlarge,ap-south-1,prod,60.39,73.42,24,6000.0,250.0,0.49,7.75,6258.24,0,12,0,normal,False,0.0
2026-03-27,i-prod-0114,m5.4xlarge,ap-southeast-1,prod,8.77,26.95,24,1728.0,400.0,174.42,15.34,2317.76,4,3,0,low,False,0.0
2026-04-12,i-prod-0099,m5.xlarge,ap-southeast-1,prod,40.97,60.95,24,377.4,100.0,8.83,18.65,504.88,6,4,1,normal,False,0.0
2025-08-07,i-dev-0149,c5.2xlarge,ap-southeast-1,dev,45.16,68.91,14,420.0,100.0,3.55,7.11,530.66,3,8,0,normal,False,0.0
2026-03-27,i-prod-0137,m5.4xlarge,us-west-2,prod,40.48,49.66,24,1728.0,400.0,48.03,14.27,2190.3,4,3,0,normal,False,0.0
2025-10-09,i-prod-0120,p3.2xlarge,ap-south-1,prod,61.36,83.58,24,6000.0,250.0,31.56,23.84,6305.4,3,10,0,normal,False,0.0
2025-09-11,i-prod-0128,c5.4xlarge,ap-southeast-1,prod,51.42,67.42,24,1440.0,200.0,112.03,23.75,1775.78,3,9,0,normal,False,0.0
2026-02-21,i-prod-0113,p3.8xlarge,eu-west-1,prod,49.51,73.73,24,20209.03,500.0,98.34,23.52,20830.89,5,2,1,normal,False,0.0
2025-10-15,i-stag-0132,t3.medium,us-east-1,staging,0.1,6.59,24,88.32,25.0,0.57,6.13,120.02,2,10,0,idle,True,120.02
2025-06-22,i-prod-0064,m5.xlarge,us-west-2,prod,47.29,63.67,24,367.21,100.0,1.79,9.35,478.35,6,6,1,normal,False,0.0
2026-03-22,i-dev-0050,t3.large,ap-southeast-1,dev,5.74,23.83,24,180.85,50.0,9.81,24.89,265.55,6,3,1,low,False,0.0
2026-03-11,i-prod-0048,m5.xlarge,us-west-2,prod,57.17,75.06,24,432.0,100.0,19.58,7.79,559.37,2,3,0,normal,False,0.0
2025-09-13,i-prod-0115,c5.4xlarge,ap-south-1,prod,0.1,16.54,24,1331.45,200.0,73.7,16.82,1621.97,5,9,1,idle,True,1621.97
2026-04-15,i-dev-0050,t3.large,ap-southeast-1,dev,2.76,22.28,24,192.0,50.0,7.65,10.45,260.1,2,4,0,idle,True,260.1
2025-06-12,i-prod-0141,m5.xlarge,us-west-2,prod,49.07,57.34,24,432.0,100.0,214.59,23.94,770.53,3,6,0,normal,False,0.0
2025-06-21,i-prod-0083,m5.2xlarge,ap-southeast-1,prod,35.64,45.29,24,758.03,200.0,17.63,19.84,995.5,5,6,1,normal,False,0.0
2026-01-31,i-stag-0040,t3.large,ap-south-1,staging,63.6,77.23,0,0.0,50.0,5.6,14.92,70.52,5,1,1,normal,False,0.0
2026-03-01,i-stag-0090,t3.medium,ap-south-1,staging,0.1,12.78,24,87.54,25.0,2.27,15.54,130.35,6,3,1,idle,True,130.35
2026-04-19,i-test-0098,t3.large,eu-west-1,test,3.3,14.62,4,29.46,50.0,1.19,7.99,88.64,6,4,1,idle,False,0.0
2026-03-20,i-prod-0018,m5.2xlarge,ap-southeast-1,prod,62.8,77.86,24,864.0,200.0,67.84,18.49,1150.33,4,3,0,normal,False,0.0
2025-08-23,i-prod-0033,db.m5.large,eu-west-1,prod,1.27,6.9,24,833.7,500.0,36.42,14.69,1384.81,5,8,1,idle,True,1384.81
2025-07-21,i-stag-0121,c5.2xlarge,ap-southeast-1,staging,46.56,60.21,10,300.0,100.0,22.0,7.49,429.49,0,7,0,normal,False,0.0
2026-02-20,i-dev-0102,t3.large,us-west-2,dev,44.49,49.91,10,80.0,50.0,3.94,20.13,154.07,4,2,0,normal,False,0.0
2025-12-09,i-prod-0089,c5.4xlarge,eu-west-1,prod,52.41,63.49,24,1440.0,200.0,247.43,5.35,1892.78,1,12,0,normal,False,0.0
2026-02-07,i-test-0139,c5.2xlarge,eu-west-1,test,11.44,26.55,8,225.14,100.0,0.44,11.72,337.3,5,2,1,low,False,0.0
2026-02-13,i-prod-0011,p3.2xlarge,us-east-1,prod,66.16,76.53,24,6000.0,250.0,57.21,20.3,6327.51,4,2,0,normal,False,0.0
2025-08-08,i-test-0148,t3.medium,eu-west-1,test,16.97,29.74,12,48.0,25.0,4.12,10.81,87.93,4,8,0,low,False,0.0
2025-11-29,i-dev-0038,t3.medium,us-west-2,dev,46.66,69.2,4,17.8,25.0,8.79,17.35,68.94,5,11,1,normal,False,0.0
2026-02-23,i-stag-0093,m5.xlarge,ap-south-1,staging,2.04,25.84,24,432.0,100.0,53.7,7.69,593.39,0,2,0,idle,True,593.39
2025-07-05,i-prod-0094,c5.4xlarge,eu-west-1,prod,62.16,69.45,24,1331.97,200.0,16.4,13.15,1561.52,5,7,1,normal,False,0.0
2026-01-24,i-prod-0106,p3.8xlarge,eu-west-1,prod,49.17,68.17,24,19686.01,500.0,11.9,17.16,20215.07,5,1,1,normal,False,0.0
2026-01-28,i-prod-0004,m5.4xlarge,ap-southeast-1,prod,61.14,83.57,24,1728.0,400.0,53.34,7.27,2188.61,2,1,0,normal,False,0.0
2025-06-17,i-prod-0127,r5.2xlarge,eu-west-1,prod,59.04,79.54,24,1152.0,300.0,112.74,17.09,1581.83,1,6,0,normal,False,0.0
2025-11-13,i-stag-0010,m5.xlarge,ap-southeast-1,staging,4.8,11.78,24,397.44,100.0,4.4,13.19,515.03,3,11,0,idle,True,515.03
2025-06-30,i-prod-0135,m5.xlarge,ap-south-1,prod,67.08,76.67,24,561.11,100.0,229.82,11.85,902.78,0,6,0,normal,False,0.0
2025-06-03,i-stag-0029,m5.xlarge,eu-west-1,staging,47.14,52.31,10,180.0,100.0,5.07,23.82,308.89,1,6,0,normal,False,0.0
2025-07-19,i-prod-0057,m5.xlarge,us-east-1,prod,6.97,15.46,24,367.68,100.0,11.75,20.51,499.94,5,7,1,low,False,0.0
2025-08-08,i-prod-0051,m5.xlarge,us-west-2,prod,67.34,90.03,24,432.0,100.0,1.36,17.91,551.27,4,8,0,normal,False,0.0
2026-01-30,i-dev-0130,t3.large,ap-southeast-1,dev,16.27,32.21,10,103.04,50.0,28.34,19.87,201.25,4,1,0,low,False,0.0
2025-08-22,i-prod-0002,c5.4xlarge,us-west-2,prod,21.65,36.66,24,1440.0,200.0,43.15,11.93,1695.08,4,8,0,normal,False,0.0
2025-09-10,i-stag-0129,m5.2xlarge,ap-southeast-1,staging,0.1,17.91,24,864.0,200.0,2.16,11.3,1077.46,2,9,0,idle,True,1077.46
2025-10-14,i-prod-0005,m5.4xlarge,ap-southeast-1,prod,51.17,63.61,24,1728.0,400.0,137.16,21.02,2286.18,1,10,0,normal,False,0.0
2025-12-28,i-prod-0069,r5.xlarge,us-east-1,prod,51.26,75.83,24,492.57,150.0,12.26,18.45,673.28,6,12,1,normal,False,0.0
2026-04-06,i-stag-0068,t3.medium,us-west-2,staging,58.48,78.79,12,48.0,25.0,36.49,5.32,114.81,0,4,0,normal,False,0.0
2025-07-26,i-dev-0149,c5.2xlarge,ap-southeast-1,dev,45.12,58.47,8,224.57,100.0,17.95,18.73,361.25,5,7,1,normal,False,0.0
2025-08-04,i-stag-0145,t3.large,us-east-1,staging,54.34,59.74,12,96.0,50.0,7.39,13.11,166.5,0,8,0,normal,False,0.0
2026-04-17,i-dev-0086,m5.2xlarge,eu-west-1,dev,7.36,32.25,24,864.0,200.0,7.04,22.41,1093.45,4,4,0,low,False,0.0
2025-12-25,i-prod-0035,r5.2xlarge,ap-south-1,prod,51.15,61.99,24,1152.0,300.0,2.41,15.99,1470.4,3,12,0,normal,False,0.0
2025-08-26,i-test-0139,c5.2xlarge,eu-west-1,test,13.36,21.01,10,300.0,100.0,0.83,20.06,420.89,1,8,0,low,False,0.0
2025-08-31,i-prod-0133,c5.2xlarge,ap-southeast-1,prod,60.7,75.78,24,781.82,100.0,324.01,23.91,1229.74,6,8,1,normal,False,0.0
2026-03-23,i-test-0118,t3.medium,us-east-1,test,53.33,62.14,12,48.0,25.0,5.77,14.19,92.96,0,3,0,normal,False,0.0
2025-08-26,i-test-0148,t3.medium,eu-west-1,test,16.62,34.75,12,48.0,25.0,3.82,15.92,92.74,1,8,0,low,False,0.0
2026-01-20,i-stag-0052,t3.large,us-east-1,staging,34.05,57.52,10,80.0,50.0,0.41,8.88,139.29,1,1,0,normal,False,0.0
2026-04-21,i-stag-0096,c5.2xlarge,us-east-1,staging,59.19,73.03,12,360.0,100.0,33.41,18.91,512.32,1,4,0,normal,False,0.0
2026-04-18,i-prod-0150,p3.2xlarge,ap-southeast-1,prod,60.56,78.86,24,5577.76,250.0,34.64,22.44,5884.84,5,4,1,normal,False,0.0
2026-01-25,i-dev-0149,c5.2xlarge,ap-southeast-1,dev,41.07,50.49,8,211.19,100.0,2.31,11.22,324.72,6,1,1,normal,False,0.0
2026-04-09,i-prod-0056,m5.xlarge,us-west-2,prod,40.51,47.74,24,432.0,100.0,154.96,16.81,703.77,3,4,0,normal,False,0.0
2026-03-06,i-prod-0115,c5.4xlarge,ap-south-1,prod,2.83,10.59,24,1440.0,200.0,54.04,11.63,1705.67,4,3,0,idle,True,1705.67
2026-01-31,i-test-0118,t3.medium,us-east-1,test,48.53,58.47,0,0.0,25.0,3.63,7.81,36.44,5,1,1,normal,False,0.0
2025-05-28,i-prod-0099,m5.xlarge,ap-southeast-1,prod,44.82,69.4,24,432.0,100.0,95.35,18.44,645.79,2,5,0,normal,False,0.0
2025-12-01,i-test-0065,db.m5.large,ap-southeast-1,test,36.57,41.71,10,400.0,500.0,7.47,23.37,930.84,0,12,0,normal,False,0.0
2025-06-17,i-prod-0114,m5.4xlarge,ap-southeast-1,prod,6.81,29.76,24,1728.0,400.0,9.06,12.15,2149.21,1,6,0,low,False,0.0
2025-08-20,i-stag-0009,t3.large,us-west-2,staging,70.51,87.82,10,80.0,50.0,23.88,5.53,159.41,2,8,0,high,False,0.0
2025-11-15,i-prod-0005,m5.4xlarge,ap-southeast-1,prod,50.43,58.44,24,1413.33,400.0,96.36,12.75,1922.44,5,11,1,normal,False,0.0
2025-06-15,i-dev-0095,t3.large,eu-west-1,dev,5.61,16.81,24,180.66,50.0,6.44,10.11,247.21,6,6,1,low,False,0.0
2025-09-16,i-test-0049,t3.medium,eu-west-1,test,38.3,45.06,10,40.0,25.0,2.0,8.08,75.08,1,9,0,normal,False,0.0
2026-03-25,i-prod-0087,m5.4xlarge,us-east-1,prod,50.26,65.32,24,1728.0,400.0,14.53,5.82,2148.35,2,3,0,normal,False,0.0
2026-04-14,i-prod-0135,m5.xlarge,ap-south-1,prod,68.3,93.22,24,432.0,100.0,143.82,12.68,688.5,1,4,0,normal,False,0.0
2026-04-22,i-dev-0117,t3.large,us-west-2,dev,54.14,76.53,12,96.0,50.0,0.2,10.72,156.92,2,4,0,normal,False,0.0
2025-05-29,i-dev-0078,t3.large,ap-south-1,dev,58.77,83.01,14,133.08,50.0,15.08,14.12,212.28,3,5,0,normal,False,0.0
2025-09-26,i-prod-0133,c5.2xlarge,ap-southeast-1,prod,53.34,70.27,24,720.0,100.0,109.92,10.49,940.41,4,9,0,normal,False,0.0
2025-06-19,i-test-0039,t3.large,ap-south-1,test,11.06,25.25,10,80.0,50.0,1.34,11.32,142.66,3,6,0,low,False,0.0
2025-06-19,i-stag-0003,t3.medium,ap-southeast-1,staging,55.35,67.6,10,40.0,25.0,58.7,14.52,138.22,3,6,0,normal,False,0.0
2026-04-21,i-test-0112,t3.medium,ap-southeast-1,test,63.23,80.48,12,48.0,25.0,0.66,16.25,89.91,1,4,0,normal,False,0.0
2025-12-27,i-dev-0038,t3.medium,us-west-2,dev,49.57,60.68,0,0.0,25.0,4.34,6.57,35.91,5,12,1,normal,False,0.0
2026-05-05,i-test-0091,m5.xlarge,us-east-1,test,4.15,18.8,24,432.0,100.0,10.89,11.48,554.37,1,5,0,idle,True,554.37
2025-12-10,i-prod-0006,m5.xlarge,ap-southeast-1,prod,60.07,81.29,24,432.0,100.0,181.1,18.95,732.05,2,12,0,normal,False,0.0
2026-03-01,i-stag-0074,db.m5.large,us-west-2,staging,46.55,67.01,0,0.0,500.0,8.54,17.04,525.58,6,3,1,normal,False,0.0
2025-07-14,i-stag-0003,t3.medium,ap-southeast-1,staging,54.48,63.84,12,48.0,25.0,11.8,19.89,104.69,0,7,0,normal,False,0.0
2026-03-17,i-dev-0085,t3.medium,us-east-1,dev,50.59,65.42,14,56.0,25.0,4.78,10.37,96.15,1,3,0,normal,False,0.0
2025-08-17,i-prod-0127,r5.2xlarge,eu-west-1,prod,58.47,67.67,24,1069.01,300.0,112.9,13.69,1495.6,6,8,1,normal,False,0.0
2025-12-23,i-prod-0137,m5.4xlarge,us-west-2,prod,46.7,67.28,24,1728.0,400.0,7.86,8.38,2144.24,1,12,0,normal,False,0.0
2026-05-05,i-dev-0102,t3.large,us-west-2,dev,41.53,52.84,10,80.0,50.0,1.49,8.13,139.62,1,5,0,normal,False,0.0
2025-08-04,i-prod-0031,m5.2xlarge,ap-south-1,prod,41.28,56.85,24,864.0,200.0,213.4,15.88,1293.28,0,8,0,normal,False,0.0
2025-09-29,i-prod-0083,m5.2xlarge,ap-southeast-1,prod,40.63,47.05,24,1095.44,200.0,2.66,5.94,1304.04,0,9,0,normal,False,0.0
2025-09-06,i-test-0126,c5.2xlarge,eu-west-1,test,0.1,17.5,24,649.05,100.0,3.71,18.14,770.9,5,9,1,idle,True,770.9
2026-04-08,i-dev-0041,t3.medium,us-west-2,dev,53.1,62.52,10,40.0,25.0,32.29,23.22,120.51,2,4,0,normal,False,0.0
2025-11-24,i-prod-0036,c5.2xlarge,us-west-2,prod,42.65,59.8,24,720.0,100.0,27.8,14.1,861.9,0,11,0,normal,False,0.0
2025-10-12,i-prod-0099,m5.xlarge,ap-southeast-1,prod,43.24,61.33,24,390.88,100.0,172.4,10.69,673.97,6,10,1,normal,False,0.0
2025-11-14,i-test-0039,t3.large,ap-south-1,test,7.15,31.6,12,88.32,50.0,3.23,9.24,150.79,4,11,0,low,False,0.0
2026-05-03,i-dev-0030,t3.medium,ap-southeast-1,dev,62.81,82.69,0,0.0,25.0,8.03,10.82,43.85,6,5,1,normal,False,0.0
2025-07-25,i-prod-0018,m5.2xlarge,ap-southeast-1,prod,64.04,84.82,24,864.0,200.0,138.99,8.79,1211.78,4,7,0,normal,False,0.0
2025-08-20,i-dev-0078,t3.large,ap-south-1,dev,64.2,70.21,10,80.0,50.0,26.53,19.95,176.48,2,8,0,normal,False,0.0
2025-07-22,i-test-0097,m5.xlarge,ap-southeast-1,test,46.36,61.75,10,180.0,100.0,3.16,17.26,300.42,1,7,0,normal,False,0.0
2025-10-28,i-prod-0111,m5.4xlarge,us-west-2,prod,44.02,67.58,24,1589.76,400.0,119.03,13.15,2121.94,1,10,0,normal,False,0.0
2025-10-04,i-prod-0002,c5.4xlarge,us-west-2,prod,14.3,23.8,24,1306.94,200.0,118.26,23.45,1648.65,5,10,1,low,False,0.0
2026-02-11,i-prod-0008,db.m5.large,ap-southeast-1,prod,37.87,58.2,24,960.0,500.0,38.86,16.85,1515.71,2,2,0,normal,False,0.0
2025-07-28,i-stag-0071,t3.medium,us-east-1,staging,43.45,64.52,12,48.0,25.0,21.62,9.67,104.29,0,7,0,normal,False,0.0
2025-07-24,i-prod-0033,db.m5.large,eu-west-1,prod,2.22,11.76,24,960.0,500.0,59.67,23.48,1543.15,3,7,0,idle,True,1543.15
2026-02-15,i-prod-0104,r5.2xlarge,ap-southeast-1,prod,42.82,59.72,24,1006.78,300.0,107.39,19.19,1433.36,6,2,1,normal,False,0.0
2025-08-28,i-stag-0003,t3.medium,ap-southeast-1,staging,55.73,68.57,14,56.0,25.0,4.31,17.11,102.42,3,8,0,normal,False,0.0
2025-12-25,i-test-0091,m5.xlarge,us-east-1,test,11.45,30.15,24,432.0,100.0,1.65,14.81,548.46,3,12,0,low,False,0.0
2026-01-28,i-prod-0082,m5.4xlarge,ap-southeast-1,prod,48.2,54.13,24,1728.0,400.0,141.72,19.73,2289.45,2,1,0,normal,False,0.0
2026-01-24,i-test-0046,t3.large,us-west-2,test,0.1,16.46,24,165.78,50.0,7.26,18.92,241.96,5,1,1,idle,True,241.96
2025-06-27,i-dev-0032,t3.medium,ap-south-1,dev,2.6,9.86,24,96.0,25.0,25.46,7.9,154.36,4,6,0,idle,True,154.36
2025-06-07,i-stag-0013,m5.2xlarge,ap-south-1,staging,59.03,81.56,0,0.0,200.0,27.03,18.11,245.14,5,6,1,normal,False,0.0
2026-03-17,i-prod-0107,m5.2xlarge,ap-south-1,prod,58.76,69.5,24,864.0,200.0,28.73,24.32,1117.05,1,3,0,normal,False,0.0
2025-07-09,i-test-0039,t3.large,ap-south-1,test,12.25,23.45,10,80.0,50.0,13.38,11.72,155.1,2,7,0,low,False,0.0
2026-01-14,i-dev-0095,t3.large,eu-west-1,dev,0.79,24.07,24,192.0,50.0,2.92,22.46,267.38,2,1,0,idle,True,267.38
2026-01-25,i-prod-0111,m5.4xlarge,us-west-2,prod,48.82,67.39,24,1520.54,400.0,21.48,15.89,1957.91,6,1,1,normal,False,0.0
2025-08-12,i-stag-0071,t3.medium,us-east-1,staging,50.36,71.23,12,48.0,25.0,40.62,13.52,127.14,1,8,0,normal,False,0.0
2026-03-02,i-prod-0081,db.r5.xlarge,eu-west-1,prod,65.14,88.78,24,2160.0,1000.0,25.75,19.36,3205.11,0,3,0,normal,False,0.0
